"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade",16,0.377259028786782,1.0181720293793,0.456293706293706,0.921608914888654,0.895233624823269,326,"tags=31%, list=22%, signal=25%","Mmp8/Il1b/Traf1/Tgfb2/Cd27"
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade",16,0.377259028786782,1.0181720293793,0.456293706293706,0.921608914888654,0.895233624823269,326,"tags=31%, list=22%, signal=25%","Mmp8/Il1b/Traf1/Tgfb2/Cd27"
"GO:0097061","GO:0097061","dendritic spine organization",14,0.396200582878966,1.01795413751669,0.462929475587703,0.921608914888654,0.895233624823269,419,"tags=50%, list=29%, signal=36%","Efna1/Srcin1/Shank3/Prnp/Lgmn/Dip2a/Lrrk2"
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",12,0.416095477736939,1.01718101970848,0.454054054054054,0.921608914888654,0.895233624823269,194,"tags=25%, list=13%, signal=22%","Ephb4/Gata2/Kdr"
"GO:0007586","GO:0007586","digestion",14,0.395638840730926,1.01651085911549,0.466546112115732,0.921608914888654,0.895233624823269,360,"tags=43%, list=25%, signal=33%","Pawr/Arx/Oxtr/Aqp1/Muc13/F11r"
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential",11,0.423312847410683,1.01620357952165,0.462659380692168,0.921608914888654,0.895233624823269,248,"tags=27%, list=17%, signal=23%","Cx3cl1/Shank3/Cacnb3"
"GO:1902624","GO:1902624","positive regulation of neutrophil migration",14,0.395321617057741,1.01569581955071,0.466546112115732,0.921608914888654,0.895233624823269,253,"tags=36%, list=17%, signal=30%","Il1b/Pawr/Cd74/C3ar1/Dapk2"
"GO:0001818","GO:0001818","negative regulation of cytokine production",72,0.278085169119369,1.01159765893769,0.452648475120385,0.921608914888654,0.895233624823269,352,"tags=31%, list=24%, signal=24%","Elane/Il10/Prg2/Mmp8/Cx3cl1/Cd59a/Cd276/Tnfrsf4/Clec4a1/Havcr2/Epx/Il6/Pdcd1lg2/Trim30a/Oas3/Tgfb2/Fgfr1/Il12a/Prnp/Klf2/Nlrp6/Il1rl1"
"GO:0035150","GO:0035150","regulation of tube size",30,0.328956832134771,1.00924562919798,0.457337883959044,0.921608914888654,0.895233624823269,207,"tags=23%, list=14%, signal=20%","Smtnl1/Cx3cl1/Adm/Smpd3/F2r/Kdr/Oxtr"
"GO:0035296","GO:0035296","regulation of tube diameter",30,0.328956832134771,1.00924562919798,0.457337883959044,0.921608914888654,0.895233624823269,207,"tags=23%, list=14%, signal=20%","Smtnl1/Cx3cl1/Adm/Smpd3/F2r/Kdr/Oxtr"
"GO:0097746","GO:0097746","blood vessel diameter maintenance",30,0.328956832134771,1.00924562919798,0.457337883959044,0.921608914888654,0.895233624823269,207,"tags=23%, list=14%, signal=20%","Smtnl1/Cx3cl1/Adm/Smpd3/F2r/Kdr/Oxtr"
"GO:0044706","GO:0044706","multi-multicellular organism process",21,0.355996867530483,1.00867371381501,0.475778546712803,0.921608914888654,0.895233624823269,207,"tags=24%, list=14%, signal=21%","Esr1/Cdh1/Prdm1/Havcr2/Oxtr"
"GO:0007017","GO:0007017","microtubule-based process",38,-0.301216440367549,-1.00735804535522,0.453012048192771,0.921608914888654,0.895233624823269,400,"tags=37%, list=27%, signal=27%","Ccdc84/Sord/Tubb2b/Dzip1/Mark1/Atf5/Tubb2a/Pard6g/Gadd45a/Mreg/Sgk1/Clip2/Gas2l2/Hspa1a"
"GO:0016043","GO:0016043","cellular component organization",471,0.219869880506562,1.00712210098678,0.44968152866242,0.921608914888654,0.895233624823269,213,"tags=17%, list=15%, signal=21%","Esr1/Elavl4/Smtnl1/Ctsg/Il10/Ccl5/S100a9/Ntng1/Ephb4/Crb3/Kcns1/Ltbp4/Ttc12/Atp8b5/Mpo/Sec31b/Prtn3/Rab39b/Ccl27a/Snai1/Ric3/Efna1/Mmp8/H2-Eb1/Fhl1/Cx3cl1/Il1b/Adm/Pawr/Dsg2/Neurl1a/Slc1a1/Loxl2/Parvb/Rilpl1/H2-Aa/Lurap1/Mapt/Ltbp3/Patl2/Srcin1/Kctd15/Smpd3/Gata2/Gli3/Cd74/Cxcl10/Gem/Bbs1/Abca5/Aif1l/Cdh1/Ccl24/Col18a1/F2r/Spire2/Dmd/Enah/Cldn11/Arx/Tgm2/S1pr1/Lmna/Tgfbi/Il6/Igtp/Cadm1/Kdr/Shank3/Serpine1/Cdkn1c/Fscn1/Kctd11/Oxtr/Scn1b/Casp6/Meg3/Isg15"
"GO:0009566","GO:0009566","fertilization",13,0.398530998314234,1.0070781553087,0.452762923351159,0.921608914888654,0.895233624823269,475,"tags=38%, list=33%, signal=26%","Bbs1/Dkkl1/Cct6a/Mfge8/Ppp3cc"
"GO:0051338","GO:0051338","regulation of transferase activity",84,0.270534168568811,1.00658874568937,0.464566929133858,0.921608914888654,0.895233624823269,288,"tags=27%, list=20%, signal=23%","Inca1/Ephb4/Efna1/Il1b/Cd4/Neurl1a/Slc1a1/Mapt/Srcin1/Tnfrsf4/Cd74/Il6/Igtp/Kdr/Cdkn1c/Fabp4/Irgm1/Sdc4/Hmga2/Tgfb2/Fgfr1/Lax1/Prkcq"
"GO:1902531","GO:1902531","regulation of intracellular signal transduction",197,0.237982074605206,1.00597446108524,0.467551622418879,0.921608914888654,0.895233624823269,327,"tags=26%, list=22%, signal=24%","Esr1/Ccl5/S100a9/Slc15a2/Ccl22/S100a8/Ccl17/Snai1/Efna1/Mmp8/Wnk2/Ccl4/Cx3cl1/Il1b/Cd4/Spred3/Cmya5/Lurap1/Mapt/Cadm4/Meis3/Clec4n/Smpd3/Cd74/Psd3/Ccl24/F2r/Havcr2/Dmd/Slc7a3/Il6/Kdr/Tnip3/Tnfsf10/Pim2/Trim30a/Gpr4/Dapk2/Ddx60/Traf1/Oasl1/Tgfb2/Fgfr1/Lax1/Arhgef25/Dok2/Ccl9/Cd40/Sema7a/S100a4/Cd27/Prnp"
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus",32,0.323754063941457,1.00588910709079,0.461538461538462,0.921608914888654,0.895233624823269,310,"tags=28%, list=21%, signal=23%","Ltbp4/Spred3/Ltbp3/Serpine1/Cdkn1c/Sox5/Tgfb2/Smad3/Akr1c18"
"GO:0048583","GO:0048583","regulation of response to stimulus",458,0.220259710132118,1.00515394404948,0.456410256410256,0.921608914888654,0.895233624823269,290,"tags=21%, list=20%, signal=25%","Esr1/Dlk1/Elane/Ctsg/Il10/Ccl5/S100a9/Tspan8/Inca1/Slc15a2/Ccl22/Irf4/S100a8/Ccl17/Rgs8/Ccl27a/Snai1/Efna1/Mmp8/Wnk2/Ccl4/Rsad2/Cx3cl1/Il1b/Cd4/Adm/Pawr/Tnni1/Spred3/Itgb2l/Cd59a/Neurl1a/Cmya5/Cd276/Lurap1/Mapt/Cadm4/Clock/Tnfrsf4/Meis3/Clec4n/Smpd3/Gata2/Gli3/Cd74/Cxcl10/Cdh1/Psd3/Ccl24/Wif1/F2r/Nanos3/Spire2/Havcr2/Dmd/Rian/Slc7a3/S1pr1/Lmna/Dlk2/Il6/Igtp/Cadm1/Kdr/Shank3/Serpine1/Cdkn1c/Mn1/Kctd11/C3ar1/Casp6/Isg15/Tnip3/Tnfsf10/Dpp4/Fabp4/Pim2/Trim30a/Irgm1/Sema4f/Gpr4/Plscr2/Cacnb3/Dapk2/Fstl1/Ddx60/Traf1/Hmga2/Oas3/Oasl1/Tgfb2/Fgfr1/Lax1/Pde4b/Ctla2a/Prkcq/Arhgef25/Camk2a"
"GO:0010948","GO:0010948","negative regulation of cell cycle process",21,0.354498223366469,1.00442748832126,0.480968858131488,0.921608914888654,0.895233624823269,132,"tags=14%, list=9%, signal=13%","Esr1/Fhl1/Clock"
"GO:0006366","GO:0006366","transcription by RNA polymerase II",181,0.240288390477449,1.00383964958948,0.463595839524517,0.921608914888654,0.895233624823269,204,"tags=17%, list=14%, signal=16%","Esr1/Zfp37/Elane/Il10/Irf4/Bhlhe41/Snai1/Sall2/Efna1/Cx3cl1/Hoxb8/Il1b/Ciita/Pawr/Zfp180/Loxl2/Tbx4/Clock/Meis3/Gata2/Gli3/Irf6/Mycn/Arnt2/Prdm1/Arx/S1pr1/Il6/Cdkn1c/Sox5"
"GO:0051223","GO:0051223","regulation of protein transport",63,0.282671005602689,1.00310077711063,0.463414634146341,0.921608914888654,0.895233624823269,190,"tags=19%, list=13%, signal=17%","Ccl5/Camk4/Myom1/Rsad2/Il1b/Slc1a1/Srcin1/Clock/Gli3/Cdh1/F2r/Il6"
"GO:1903670","GO:1903670","regulation of sprouting angiogenesis",10,0.431299596096019,1.00306873049981,0.47962962962963,0.921608914888654,0.895233624823269,13,"tags=10%, list=1%, signal=10%","Il10"
"GO:0030162","GO:0030162","regulation of proteolysis",86,0.269226721942745,1.00290894840653,0.481658692185008,0.921608914888654,0.895233624823269,223,"tags=19%, list=15%, signal=17%","Ngp/Il10/S100a9/S100a8/Efna1/Il1b/Pawr/Slc1a1/Wfdc2/Cdh1/F2r/Il6/Serpine1/Casp6/Slpi/Tnfsf10"
"GO:0060322","GO:0060322","head development",57,0.286820418949823,1.00239760175636,0.459150326797386,0.921608914888654,0.895233624823269,336,"tags=32%, list=23%, signal=25%","Elavl4/Slc1a1/Meis3/Gata2/Gli3/Bbs1/Arnt2/Arx/S1pr1/Shank3/Hmga2/Tgfb2/Fgfr1/Jakmip1/Aqp1/Col4a1/Sema7a/Id2"
"GO:0021915","GO:0021915","neural tube development",19,0.358721344677848,1.00191384060589,0.479020979020979,0.921608914888654,0.895233624823269,271,"tags=32%, list=19%, signal=26%","Sall2/Adm/Gli3/Enah/Sdc4/Tgfb2"
"GO:0043086","GO:0043086","negative regulation of catalytic activity",78,0.273396357314778,1.00136447181811,0.459459459459459,0.921608914888654,0.895233624823269,290,"tags=23%, list=20%, signal=20%","Ngp/Inca1/Gzma/Il1b/Cmya5/Wfdc2/Mapt/Srcin1/Il6/Serpine1/Cdkn1c/Slpi/Fabp4/Tgfb2/Serpinb2/Lax1/Aqp1/Camk2a"
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production",44,-0.289099711317005,-1.00084294930141,0.45609756097561,0.921608914888654,0.895233624823269,145,"tags=20%, list=10%, signal=19%","Gpr18/Clec7a/Trem2/Tlr2/Gpnmb/Ccl2/Clec4a3/Clec4a2/Cd14"
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",44,-0.289099711317005,-1.00084294930141,0.45609756097561,0.921608914888654,0.895233624823269,145,"tags=20%, list=10%, signal=19%","Gpr18/Clec7a/Trem2/Tlr2/Gpnmb/Ccl2/Clec4a3/Clec4a2/Cd14"
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane",10,0.430304925316376,1.00075543559939,0.481481481481481,0.921608914888654,0.895233624823269,90,"tags=20%, list=6%, signal=19%","Wnk2/Pawr"
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane",10,0.430304925316376,1.00075543559939,0.481481481481481,0.921608914888654,0.895233624823269,90,"tags=20%, list=6%, signal=19%","Wnk2/Pawr"
"GO:0051094","GO:0051094","positive regulation of developmental process",205,0.235218351937833,0.999790750218728,0.456140350877193,0.921608914888654,0.895233624823269,213,"tags=18%, list=15%, signal=17%","Dlk1/Elavl4/Il10/Ccl5/Ephb4/Snai1/Cx3cl1/Il1b/Cd4/Adm/Itgb2l/Neurl1a/Loxl2/Cd276/H2-Aa/Mapt/Ltbp3/Gata2/Gli3/Cd74/Ccl24/Wif1/Dmd/Arx/Tgm2/Lmna/Il6/Kdr/Shank3/Serpine1/Kctd11/Sox5/C3ar1/Oxtr/Casp6/Isg15"
"GO:0106027","GO:0106027","neuron projection organization",16,0.370361729078761,0.999557133233448,0.480769230769231,0.921608914888654,0.895233624823269,419,"tags=44%, list=29%, signal=32%","Efna1/Srcin1/Shank3/Prnp/Lgmn/Dip2a/Lrrk2"
"GO:0071363","GO:0071363","cellular response to growth factor stimulus",72,0.274758118376644,0.999494759839669,0.475120385232745,0.921608914888654,0.895233624823269,314,"tags=26%, list=22%, signal=22%","Il10/Ltbp4/Spred3/Cd59a/Ltbp3/Cadm4/Smpd3/Dmd/Il6/Kdr/Serpine1/Cdkn1c/Sox5/Fstl1/Tgfb2/Fgfr1/Smad3/Akr1c18/Il12a"
"GO:0030278","GO:0030278","regulation of ossification",26,0.335009380559699,0.998527063529764,0.475043029259897,0.921608914888654,0.895233624823269,213,"tags=23%, list=15%, signal=20%","Dlk1/Rsad2/Cd276/Ltbp3/S1pr1/Isg15"
"GO:0042113","GO:0042113","B cell activation",41,0.304553499134886,0.997963436896011,0.46523178807947,0.921608914888654,0.895233624823269,353,"tags=32%, list=24%, signal=25%","Il10/Pawr/Tnfrsf4/Cd74/Il6/Dpp4/Bcl11a/Nkx2-3/Lax1/Cd40/Cd27/Id2/Cd38"
"GO:0048598","GO:0048598","embryonic morphogenesis",67,0.277896918045192,0.997679495157843,0.468699839486356,0.921608914888654,0.895233624823269,296,"tags=27%, list=20%, signal=22%","Il10/Snai1/Efna1/Hoxb8/Adm/Tbx4/Gata2/Gli3/Mycn/Enah/Shank3/Cdkn1c/Sdc4/Hmga2/Tgfb2/Aff3/Fgfr1/Smad3"
"GO:0043066","GO:0043066","negative regulation of apoptotic process",125,0.251413891839677,0.997614485119535,0.460244648318043,0.921608914888654,0.895233624823269,386,"tags=34%, list=27%, signal=27%","Il10/Ccl5/Snai1/Efna1/Cx3cl1/Il1b/Nrbp2/Cd59a/Slc1a1/Tnfrsf4/Meis3/Gata2/Gli3/Cd74/Arnt2/F2r/Nanos3/Lmna/Il6/Kdr/Serpine1/Pim2/Fstl1/Hmga2/Tsc22d1/Tgfb2/Serpinb2/Aqp1/Prkcq/Smad3/Ifit3/Cd27/Prnp/Ptms/Cd38/Mpl/Lgals3/Ccnd1/Foxo1/Axl/Lgmn/Tgfbr3"
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity",23,0.344254227142586,0.99659974849466,0.466321243523316,0.921608914888654,0.895233624823269,317,"tags=39%, list=22%, signal=31%","Cx3cl1/Il1b/Itgb2l/Clock/Trim30a/Traf1/Prkcq/Camk2a/Cd40"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",132,0.250331527019742,0.996209170579117,0.473765432098765,0.921608914888654,0.895233624823269,339,"tags=27%, list=23%, signal=23%","Esr1/Il10/Camk4/Irf4/Snai1/Sall2/Cx3cl1/Il1b/Cd4/Ciita/Clock/Meis3/Gata2/Gli3/Cd74/Irf6/Mycn/Cdh1/Arnt2/F2r/S1pr1/Il6/Cdkn1c/Pim2/Nkx2-3/Hmga2/Tsc22d1/Tgfb2/Fgfr1/Ptprn/Smad3/Top2a/Cd40/Klf2/Id2/Ptms"
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process",132,0.250331527019742,0.996209170579117,0.473765432098765,0.921608914888654,0.895233624823269,339,"tags=27%, list=23%, signal=23%","Esr1/Il10/Camk4/Irf4/Snai1/Sall2/Cx3cl1/Il1b/Cd4/Ciita/Clock/Meis3/Gata2/Gli3/Cd74/Irf6/Mycn/Cdh1/Arnt2/F2r/S1pr1/Il6/Cdkn1c/Pim2/Nkx2-3/Hmga2/Tsc22d1/Tgfb2/Fgfr1/Ptprn/Smad3/Top2a/Cd40/Klf2/Id2/Ptms"
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription",132,0.250331527019742,0.996209170579117,0.473765432098765,0.921608914888654,0.895233624823269,339,"tags=27%, list=23%, signal=23%","Esr1/Il10/Camk4/Irf4/Snai1/Sall2/Cx3cl1/Il1b/Cd4/Ciita/Clock/Meis3/Gata2/Gli3/Cd74/Irf6/Mycn/Cdh1/Arnt2/F2r/S1pr1/Il6/Cdkn1c/Pim2/Nkx2-3/Hmga2/Tsc22d1/Tgfb2/Fgfr1/Ptprn/Smad3/Top2a/Cd40/Klf2/Id2/Ptms"
"GO:0006810","GO:0006810","transport",367,0.221572019669095,0.995047476023582,0.47682119205298,0.921608914888654,0.895233624823269,216,"tags=17%, list=15%, signal=19%","Esr1/Syngr3/Elane/Kpna7/Ccl5/S100a9/Camk4/Slc15a2/Kcns1/Ltbp4/Myom1/Atp8b5/Sec31b/Prtn3/Rab39b/S100a8/Scn3b/Fhl1/Wnk2/Rsad2/Cx3cl1/Il1b/Cd4/Adm/Pawr/Igf2r/Itgb2l/Nrbp2/Neurl1a/Slc1a1/Rilpl1/Mapt/Kdelr3/Srcin1/Clock/Smpd3/Gata2/Mrc1/Gli3/Gp9/Cd74/Cxcl10/Gem/Bbs1/Abca5/Cdh1/Slc14a1/F2r/Spire2/Dmd/Slc7a3/Tgm2/Lmna/Il6/Shank3/Serpine1/Oxtr/Scn1b/Casp6/Slc25a53/Rab37"
"GO:0043542","GO:0043542","endothelial cell migration",45,0.298554890023146,0.994927752923096,0.461666666666667,0.921608914888654,0.895233624823269,278,"tags=24%, list=19%, signal=20%","Ephb4/Efna1/Itgb2l/Loxl2/Gata2/Plekhg5/Col18a1/Kdr/Dpp4/Fstl1/Fgfr1"
"GO:0050708","GO:0050708","regulation of protein secretion",42,0.302018150021829,0.993783315583987,0.463333333333333,0.921608914888654,0.895233624823269,190,"tags=19%, list=13%, signal=17%","Ccl5/Myom1/Rsad2/Il1b/Srcin1/Clock/F2r/Il6"
"GO:0031214","GO:0031214","biomineral tissue development",27,0.330707654054924,0.993761367306835,0.474226804123711,0.921608914888654,0.895233624823269,296,"tags=33%, list=20%, signal=27%","Dlk1/Cd276/Ltbp3/Smpd3/S1pr1/Isg15/Tuft1/Fgfr1/Smad3"
"GO:0007416","GO:0007416","synapse assembly",13,0.393212588253367,0.993638662230548,0.470588235294118,0.921608914888654,0.895233624823269,207,"tags=38%, list=14%, signal=33%","Mapt/Cdh1/Cadm1/Shank3/Oxtr"
"GO:0046483","GO:0046483","heterocycle metabolic process",340,0.223696513880022,0.99360900474112,0.473829201101928,0.921608914888654,0.895233624823269,339,"tags=26%, list=23%, signal=26%","Esr1/Zfp37/Elavl4/Elane/Smtnl1/Il10/Camk4/Irf4/Gzma/Bhlhe41/Snai1/Sall2/Efna1/Cx3cl1/Hoxb8/Il1b/Cd4/Dntt/Ciita/Pawr/Zfp180/Itgb2l/Loxl2/Patl2/Tbx4/Gucy2c/Clock/Tnfrsf4/Meis3/Smpd3/Gata2/Gli3/Cd74/Irf6/Mycn/Aldh1l2/Cdh1/Arnt2/F2r/Nanos3/Spire2/Prdm1/Havcr2/Setbp1/Dmd/Arx/S1pr1/Lmna/Il6/Poln/Cdkn1c/Mn1/Sox5/C3ar1/Meg3/Tnip3/Aldoc/Fabp4/Pim2/Bcl11a/Trim30a/Nkx2-3/Entpd3/Rbm20/Traf1/Hmga2/Tsc22d1/Oas3/Oasl1/Tgfb2/Aff3/Fgfr1/Prkcq/Camk2a/Ptprn/Smad3/Slc16a9/Zfp2/Top2a/Batf2/Cd40/Cmpk2/Prnp/Dnase1l3/Nudt17/Klf2/Scml4/Id2/Ptms"
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT",27,0.330575106399967,0.993363067669046,0.474226804123711,0.921608914888654,0.895233624823269,388,"tags=33%, list=27%, signal=25%","Il10/Ccl5/Il6/Hmga2/Il12a/Cd40/Socs2/Hnf4a/Csf2rb2"
"GO:0097696","GO:0097696","receptor signaling pathway via STAT",27,0.330575106399967,0.993363067669046,0.474226804123711,0.921608914888654,0.895233624823269,388,"tags=33%, list=27%, signal=25%","Il10/Ccl5/Il6/Hmga2/Il12a/Cd40/Socs2/Hnf4a/Csf2rb2"
"GO:0050803","GO:0050803","regulation of synapse structure or activity",23,0.34285260712991,0.992542124674867,0.473229706390328,0.921608914888654,0.895233624823269,207,"tags=26%, list=14%, signal=23%","Il10/Efna1/Neurl1a/Srcin1/Shank3/Oxtr"
"GO:0050807","GO:0050807","regulation of synapse organization",23,0.34285260712991,0.992542124674867,0.473229706390328,0.921608914888654,0.895233624823269,207,"tags=26%, list=14%, signal=23%","Il10/Efna1/Neurl1a/Srcin1/Shank3/Oxtr"
"GO:0045766","GO:0045766","positive regulation of angiogenesis",40,0.305280745746993,0.992536269459638,0.463620981387479,0.921608914888654,0.895233624823269,206,"tags=25%, list=14%, signal=22%","Il10/Ccl5/Il1b/Adm/Itgb2l/Gata2/Ccl24/Kdr/Serpine1/C3ar1"
"GO:1904018","GO:1904018","positive regulation of vasculature development",40,0.305280745746993,0.992536269459638,0.463620981387479,0.921608914888654,0.895233624823269,206,"tags=25%, list=14%, signal=22%","Il10/Ccl5/Il1b/Adm/Itgb2l/Gata2/Ccl24/Kdr/Serpine1/C3ar1"
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation",37,0.308928254549959,0.991666771374528,0.467905405405405,0.921608914888654,0.895233624823269,143,"tags=14%, list=10%, signal=13%","Dlk1/Ccl5/Cd4/Gata2/Cd74"
"GO:0070482","GO:0070482","response to oxygen levels",31,0.319735860684578,0.991582436444416,0.481481481481481,0.921608914888654,0.895233624823269,408,"tags=42%, list=28%, signal=31%","Slc1a1/Loxl2/Arnt2/Kdr/Oxtr/Dpp4/Tgfb2/Aqp1/Smad3/Cd38/Foxo1/Wtip/Vldlr"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",61,0.281007030823883,0.991564004167697,0.459150326797386,0.921608914888654,0.895233624823269,207,"tags=18%, list=14%, signal=16%","Elavl4/Ntng1/Il1b/Neurl1a/Slc1a1/Mapt/Plekhg5/Cdh1/Kdr/Shank3/Oxtr"
"GO:0007420","GO:0007420","brain development",51,0.289237381225626,0.990795121402709,0.472131147540984,0.921608914888654,0.895233624823269,336,"tags=33%, list=23%, signal=27%","Elavl4/Slc1a1/Meis3/Gata2/Gli3/Bbs1/Arnt2/Arx/S1pr1/Shank3/Hmga2/Fgfr1/Jakmip1/Aqp1/Col4a1/Sema7a/Id2"
"GO:0043069","GO:0043069","negative regulation of programmed cell death",126,0.2497604817448,0.990388691489245,0.47166921898928,0.921608914888654,0.895233624823269,386,"tags=33%, list=27%, signal=27%","Il10/Ccl5/Snai1/Efna1/Cx3cl1/Il1b/Nrbp2/Cd59a/Slc1a1/Tnfrsf4/Meis3/Gata2/Gli3/Cd74/Arnt2/F2r/Nanos3/Lmna/Il6/Kdr/Serpine1/Pim2/Fstl1/Hmga2/Tsc22d1/Tgfb2/Serpinb2/Aqp1/Prkcq/Smad3/Ifit3/Cd27/Prnp/Ptms/Cd38/Mpl/Lgals3/Ccnd1/Foxo1/Axl/Lgmn/Tgfbr3"
"GO:0008380","GO:0008380","RNA splicing",10,-0.411891342852423,-0.990224616349754,0.474025974025974,0.921608914888654,0.895233624823269,70,"tags=40%, list=5%, signal=38%","Rbm41/Mfap1b/Celf5/Cir1"
"GO:0051924","GO:0051924","regulation of calcium ion transport",45,0.296752196476654,0.988920315432182,0.471666666666667,0.921608914888654,0.895233624823269,426,"tags=44%, list=29%, signal=32%","Ccl5/Cx3cl1/Cd4/Pawr/Cxcl10/Gem/F2r/Dmd/Serpine1/Cacnb3/Tgfb2/Pde4b/Camk2a/Ms4a2/Prnp/Tmem38a/Lgals3/Itgb3/Tspan13/Kcne3"
"GO:0032481","GO:0032481","positive regulation of type I interferon production",11,-0.399629814560083,-0.988349387185077,0.456953642384106,0.921608914888654,0.895233624823269,112,"tags=18%, list=8%, signal=17%","Tlr2/Cd14"
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway",19,-0.342328311383563,-0.98709302000677,0.458139534883721,0.921608914888654,0.895233624823269,85,"tags=47%, list=6%, signal=45%","Rgs18/Rgs2/Arrb2/Ptger3/Mgll/Acpp/C3/Fpr2/Gas2l2"
"GO:0002819","GO:0002819","regulation of adaptive immune response",41,0.30109060092425,0.986616183261675,0.481788079470199,0.921608914888654,0.895233624823269,352,"tags=32%, list=24%, signal=25%","Rsad2/Il1b/Cd4/Clec4n/Cd74/Havcr2/Il6/Dpp4/Prkcq/Il12a/Cd40/Klrd1/Il1rl1"
"GO:0001704","GO:0001704","formation of primary germ layer",13,-0.381803353261154,-0.984908154391372,0.45578231292517,0.921608914888654,0.895233624823269,38,"tags=23%, list=3%, signal=23%","Kdm6b/Fn1/Dusp4"
"GO:0008202","GO:0008202","steroid metabolic process",28,0.323116335901141,0.982614312799339,0.481418918918919,0.921608914888654,0.895233624823269,348,"tags=32%, list=24%, signal=25%","Esr1/Snai1/Adm/Abca5/Akr1c13/Fgfr1/Akr1c18/Ttc39b/Dkkl1"
"GO:0009416","GO:0009416","response to light stimulus",18,-0.347855898336189,-0.979149074311855,0.482100238663485,0.921608914888654,0.895233624823269,275,"tags=39%, list=19%, signal=32%","Ercc1/Hyal1/Slc7a11/Sgk1/Per2/Synpo/Cacna2d4"
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse",21,-0.3286714923791,-0.976863089277909,0.469339622641509,0.921608914888654,0.895233624823269,230,"tags=43%, list=16%, signal=37%","Syt5/Adora2a/Prkca/Trim9/Prkcb/Iqsec1/Pacsin1/P2ry1/Adora2b"
"GO:0051937","GO:0051937","catecholamine transport",14,-0.366890884431882,-0.970572174825798,0.474387527839644,0.921608914888654,0.895233624823269,235,"tags=57%, list=16%, signal=48%","Syt5/Adora2a/Chga/Ptger3/Prkcb/Pcp4/P2ry1/Adora2b"
"GO:0051926","GO:0051926","negative regulation of calcium ion transport",12,-0.382712669435449,-0.969656983734912,0.460850111856823,0.921608914888654,0.895233624823269,108,"tags=33%, list=7%, signal=31%","Ptger3/Inpp5k/Hes1/Gstm7"
"GO:1902115","GO:1902115","regulation of organelle assembly",13,-0.375347648418403,-0.968254879118486,0.480725623582766,0.921608914888654,0.895233624823269,116,"tags=15%, list=8%, signal=14%","Syne1/Hspa1a"
"GO:0043299","GO:0043299","leukocyte degranulation",20,-0.329227707273357,-0.966650468466749,0.477541371158392,0.921608914888654,0.895233624823269,373,"tags=55%, list=26%, signal=41%","Cd177/Chga/Nkg7/Hmox1/Cd84/Itgam/Gata1/Adora2b/Gab2/Fgr/Pram1"
"GO:0016079","GO:0016079","synaptic vesicle exocytosis",12,-0.37779228884771,-0.957190499658041,0.47427293064877,0.921608914888654,0.895233624823269,480,"tags=58%, list=33%, signal=39%","Syt5/Adora2a/Prkca/Trim9/Prkcb/P2ry1/Adora2b"
"GO:0006397","GO:0006397","mRNA processing",12,-0.377183918604452,-0.955649107114277,0.478747203579418,0.921608914888654,0.895233624823269,70,"tags=33%, list=5%, signal=32%","Rbm41/Mfap1b/Celf5/Cir1"
"GO:0046907","GO:0046907","intracellular transport",88,0.268223891086318,0.99948657533958,0.483974358974359,0.923205055325675,0.896784085724935,290,"tags=25%, list=20%, signal=21%","Kpna7/Camk4/Sec31b/Igf2r/Nrbp2/Slc1a1/Rilpl1/Mapt/Kdelr3/Gli3/Cd74/Bbs1/Cdh1/Spire2/Lmna/Il6/Casp6/Cacnb3/Rtp4/Myo5c/Prkcq/Camk2a"
"GO:0010586","GO:0010586","miRNA metabolic process",16,0.369616706093392,0.997546415113891,0.486013986013986,0.923205055325675,0.896784085724935,296,"tags=25%, list=20%, signal=20%","Il10/Gata2/Tgfb2/Smad3"
"GO:0061614","GO:0061614","miRNA transcription",16,0.369616706093392,0.997546415113891,0.486013986013986,0.923205055325675,0.896784085724935,296,"tags=25%, list=20%, signal=20%","Il10/Gata2/Tgfb2/Smad3"
"GO:1902893","GO:1902893","regulation of miRNA transcription",16,0.369616706093392,0.997546415113891,0.486013986013986,0.923205055325675,0.896784085724935,296,"tags=25%, list=20%, signal=20%","Il10/Gata2/Tgfb2/Smad3"
